geneid,1,2,3,1-3ave,4,5,6,4-6ave,8,9,8-9ave,10,11,12,10-12ave,13,log2(4-6ave/1-3ave),log2(10-12ave/8-9ave)
MGAM2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MGAT1,71.68903736,73.13625716,70.9448364,71.92337697,70.7970028,71.71101852,74.27075437,72.2595919,27.84284746,26.98177771,27.41231259,33.99699931,34.56879656,33.31846867,33.96142151,54.62800688,0.006728346,0.309072793
MGAT2,128.8116861,120.5054561,133.1372507,127.4847976,105.0091423,99.36144343,113.6281732,105.9995863,54.2967156,54.32675007,54.31173283,59.65179096,54.97288332,55.77841304,56.80102911,95.06573748,-0.266266582,0.064653174
MGAT3,0,0.029015303,0,0.009671768,0,0.021299559,0.023838924,0.015046161,4.31825667,4.355220854,4.336738762,1.937318545,1.485118035,1.741916781,1.72145112,0,0.637490653,-1.332984818
MGAT4A,0.079958925,0.197304061,0.059941061,0.112401349,0,0.096558,0.054034894,0.050197632,0.387777876,0.402666911,0.395222393,0.407253522,0.285815169,0.202825927,0.298631539,0.021565538,-1.162952248,-0.404296971
MGAT4B,156.3130054,161.1603447,159.1197104,158.8643535,167.0057181,170.6776214,160.5812084,166.0881826,125.5116931,125.5873287,125.5495109,163.8436166,170.080571,174.8828257,169.6023378,163.6843144,0.064153983,0.433899644
MGAT4C,0.006933729,0.005703148,0,0.004212292,0.006510667,0,0.004685697,0.003732121,0,0,0,0,0,0,0,0,-0.174565635,0
MGAT4D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MGAT5,30.2059335,30.47488647,31.08899257,30.58993751,57.80050598,36.38168516,58.44754442,50.87657852,8.25634751,9.186816535,8.721582023,15.60439427,13.90425158,15.5747045,15.02778345,36.94494874,0.733944473,0.784970406
MGAT5B,13.92663859,13.61208008,12.76762909,13.43544925,7.047941771,7.225803643,7.883564989,7.385770134,0.302463979,0.332989503,0.317726741,0.133507109,0.191557927,0.183515221,0.169526752,7.739886988,-0.863224207,-0.90626959
MICA,10.97240206,3.185311159,6.350524324,6.836079181,7.727190283,3.799694905,1.472088521,4.332991236,7.231787822,8.492882411,7.862335116,5.717192927,2.563472178,7.858697092,5.379787399,1.131512848,-0.657805667,-0.547408612
MLEC,243.9836354,244.7232878,247.0817489,245.2628907,191.536997,155.0966111,207.6818862,184.7718314,67.76509225,68.80410206,68.28459716,82.04922322,80.33349095,76.75725902,79.7133244,156.4907424,-0.408584129,0.223260705
MMP17,34.04716156,35.1243617,32.33683994,33.83612107,36.30465659,40.65060455,36.26763245,37.74096453,8.556720832,7.499566966,8.028143899,10.26584618,9.167791081,11.2225617,10.21873299,32.16567548,0.1575671,0.348077909
MMP25,0.186622504,0.07675061,0.034975304,0.099449473,0.087617861,0.028170551,0.031529086,0.049105833,2.465523715,1.970582714,2.218053215,3.140853419,3.150132043,3.345300522,3.212095328,0,-1.018054459,0.53422053
MOGS,110.3766145,106.4265206,100.3392293,105.7141215,95.32036083,92.42754594,96.26005823,94.66932166,54.57592301,53.5038076,54.03986531,62.65865583,64.12539243,60.12962479,62.30455768,86.80213134,-0.159199216,0.20531362
MPDU1,55.68992432,55.58725143,56.66409999,55.98042525,81.2571258,87.93798414,77.73514411,82.31008468,46.54585802,48.31323671,47.42954737,63.56517589,65.27948536,64.3505259,64.39839572,55.95188629,0.556146747,0.44123864
MPI,19.03833886,17.92390183,18.41555577,18.45926549,17.95625406,16.32869877,17.43106837,17.23867373,24.66301712,24.37054345,24.51678029,27.74390514,28.37855354,28.82189886,28.31478585,12.99974878,-0.098696358,0.207786084
MPPE1,7.03903151,6.848105888,6.6385511,6.841896166,7.959881711,6.474242394,7.331359548,7.255161218,3.358457486,3.295202097,3.326829791,3.553332814,3.426972573,3.908133955,3.629479781,6.940683154,0.084611451,0.125614687
MRC1,0.111101065,0,0,0.037033688,0,0,0.025026743,0.008342248,0,0.024064357,0.012032178,0,0,0.025050836,0.008350279,0,-2.15019625,-0.526948766
MRC2,421.2575368,416.6142835,428.4856841,422.1191682,344.2789047,284.8523645,320.2351421,316.4554704,62.46985796,60.37339535,61.42162665,57.16984574,60.13909466,64.08211234,60.46368425,364.7349828,-0.415647834,-0.02267783
MSLN,0,0,0,0,0,0,0,0,2.364118324,2.443096237,2.403607281,1.332150618,2.030850752,2.441517091,1.934839487,0,0,-0.312987166
MYORG,2.316752997,3.192467903,3.044950639,2.851390513,2.796937961,1.50785097,2.460264136,2.255017689,37.37480923,38.39792744,37.88636833,34.80665121,34.5830547,35.67764477,35.02245023,1.752815079,-0.338526753,-0.113398831
NAAA,11.95846786,12.99644814,14.30459351,13.08650317,13.98535508,12.69451321,14.03292504,13.57093111,6.324380036,6.648465347,6.486422692,7.5334178,7.887319252,7.855490439,7.758742497,9.547792353,0.052440057,0.258399768
NAGA,68.04545535,71.13607319,71.1805764,70.12070165,56.08985275,52.94093296,57.56772067,55.53283546,19.70103128,19.9476896,19.82436044,21.44093903,20.58894943,20.34377976,20.79122274,56.14988656,-0.336499366,0.068700279
NAGK,30.86424405,29.17849539,30.11421667,30.05231871,24.91639571,26.41154163,25.26014352,25.52936029,13.00141222,11.50447261,12.25294241,9.260049447,9.060507963,10.36560438,9.56205393,22.5562333,-0.235318911,-0.357735758
NAGLU,59.59588373,66.14924055,67.97468999,64.57327143,47.05423306,50.45476947,45.7736622,47.76088824,24.00487314,23.48495387,23.74491351,25.82704792,27.28374097,26.22490617,26.44523169,57.58795408,-0.435107444,0.155389108
NAGPA,18.0074892,16.65940292,18.20955666,17.62548293,17.86461721,20.19854181,19.68889068,19.25068323,11.57606055,10.88006447,11.22806251,12.43729242,12.79835922,13.41558139,12.88374434,14.31465648,0.127246856,0.198442921
NANS,23.19243393,23.96600957,24.07089685,23.74311345,24.93561244,27.44031432,26.82656297,26.40082991,42.67010075,42.56804822,42.61907448,44.48224671,48.58857873,48.22847793,47.09976779,17.67905269,0.153074146,0.14422068
NCAM1,0.015113536,0,0,0.005037845,0,0.009125516,0.010213473,0.00644633,0,0.019641443,0.009820721,0.040162192,0,0.020446611,0.020202934,0,0.355608533,1.040588471
NCAN,0,0,0,0,0,0,0,0,0.01864866,0.018115355,0.018382008,0,0.044289968,0.018857964,0.021049311,0,0,0.195468718
NDST1,181.7538577,178.3591233,180.3359131,180.1496314,129.027171,91.43380939,132.0685341,117.5098382,59.45887203,57.53533943,58.49710573,53.14622508,50.56384979,55.00181924,52.9039647,113.8088715,-0.616414148,-0.144989399
NDST2,0.951337686,0.884561502,0.868205188,0.901368125,0.504904042,0.774211964,0.978323007,0.752479671,0.60870605,0.698807415,0.653756733,0.439661227,0.887107889,1.119159818,0.815309645,0.98170924,-0.26046351,0.318593745
NDST3,0.961269645,0.858437343,1.111804491,0.977170493,0.515781559,0.696494664,0.686730388,0.633002203,0,0,0,0,0,0.018578149,0.006192716,0.711118142,-0.626398976,12.59658958
NDST4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NEGR1,4.092407661,4.19285847,4.510301062,4.265189064,2.979785024,2.947842427,3.376918896,3.101515449,0.038421303,0.018661275,0.028541289,0.012719326,0.03421851,0,0.015645945,1.843462565,-0.459636256,-0.867220025
NEU1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NEU2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NEU3,8.356321458,7.900061387,7.887671706,8.048018184,8.5641241,6.306907633,8.126258825,7.665763519,4.754704932,5.082260971,4.918482952,6.657227014,6.071113635,6.324593418,6.350978022,6.349018715,-0.070204063,0.36876531
NEU4,0,0,0,0,0,0,0,0,0,0,0,0,0.032610603,0,0.010870201,0,0,13.40822369
NGLY1,15.16703458,13.71134073,14.61106565,14.49648032,15.80472149,14.47661128,14.62446689,14.96859989,6.913252719,5.754040353,6.333646536,6.389714997,6.850329816,6.631136179,6.623726997,12.02256706,0.046236617,0.064606845
NPL,0.735180129,0.700181547,0.667153049,0.700838241,0.908319835,1.378426106,1.150535948,1.14576063,3.028336236,3.620594963,3.3244656,2.193563389,1.751946448,2.617371756,2.187627198,0.918366794,0.709151468,-0.60375532
NRN1,139.3317761,140.5168502,150.0110027,143.286543,154.8224916,159.8685054,151.379348,155.3567817,2.21252574,1.988059069,2.100292405,2.050871054,2.298921409,2.628895837,2.326229433,118.0221291,0.116682096,0.147403133
NRN1L,0.182985848,0,0,0.060995283,0,0,0,0,0,0.118903543,0.059451772,0.162086767,0,0.123777799,0.095288189,0,-15.89643371,0.680568473
NT5E,629.2276606,614.3442572,625.3032871,622.9584017,591.4733101,463.5165038,541.5927102,532.1941747,12.15820233,12.83151009,12.49485621,38.29352616,36.97122932,36.13711009,37.13395519,675.3482887,-0.22718311,1.571404611
NT5M,0.785318154,0.645941903,0.662301349,0.697853802,1.19827813,1.422519443,0.928733355,1.183176976,0.919309522,0.446509787,0.682909654,1.04343873,0.623808732,0.863225489,0.843490983,2.965288916,0.761668302,0.304677515
NTM,5.313429216,4.529753488,5.435411665,5.092864789,3.430095663,3.057849309,3.385007247,3.290984073,0.018511932,0,0.009255966,0.02451341,0.087930486,0.056159105,0.056201,4.239506912,-0.629958216,2.602010162
NTNG1,30.39823873,29.73357947,30.30501791,30.14561204,20.01802528,18.03639095,20.71345003,19.58928875,0.014091595,0.013688611,0.013890103,0,0.033467086,0,0.011155695,33.02182239,-0.621882978,-0.316251423
NTNG2,3.091796073,2.866001818,3.255899886,3.071232592,3.847825759,3.852165729,3.714459879,3.804817122,0.180555638,0.23917118,0.209863409,0.195619823,0.136440766,0.132786993,0.154949194,4.897397521,0.309009247,-0.437652961
NUS1,58.17024639,60.40896745,61.53771634,60.03897673,56.16722741,50.26101004,55.66897019,54.03240255,15.4214369,16.37146166,15.89644928,19.14467953,19.81696662,18.96405063,19.3085656,45.03498569,-0.152074553,0.280536424
NYX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OGT,54.54067398,50.83163503,44.75433794,50.04221565,52.61293604,29.92267185,46.12511803,42.88690864,50.7096829,47.19428499,48.95198394,55.15852993,52.14437344,65.00095509,57.43461949,78.58759282,-0.222608334,0.230553267
OLR1,0,0,0.094411583,0.031470528,0,0.038021489,0,0.01267383,20.72435298,23.07778915,21.90107106,11.65773416,13.15525788,12.31008072,12.37435759,0,-1.312080844,-0.823647745
OMG,0.100339386,0.165062819,0.075219236,0.11354048,0,0,0.033903833,0.011301278,0,0,0,0,0,0,0,0.162373829,-3.328534009,0
OPCML,0,0.020880457,0.038060953,0.019647137,0.047673915,0.03065586,0.051466046,0.043265273,0,0,0,0,0,0,0,0,1.138850339,0
ORMDL1,22.81026322,24.68257351,25.85003702,24.44762458,29.68447971,32.44972729,29.05474555,30.39631752,17.08027387,16.49701043,16.78864215,18.09409227,18.19634547,21.15405747,19.14816507,29.96035086,0.314202247,0.189720586
ORMDL2,44.59723285,47.95173276,44.88444266,45.81113609,42.5193889,44.58995192,42.03587868,43.0484065,35.05632866,33.51962815,34.2879784,37.31918029,33.41189497,35.07906881,35.27004802,30.07978072,-0.089738504,0.040740692
ORMDL3,26.88448375,28.02117321,29.38469944,28.09678547,28.71278404,30.11119548,29.43645192,29.42014382,25.53415101,25.6040653,25.56910815,24.58655809,23.84141858,23.73841777,24.05546482,22.915223,0.066399215,-0.088037161
OS9,208.1425263,198.4643531,217.6765904,208.0944899,204.3598379,207.9308307,197.5118075,203.2674921,131.9327943,131.2815653,131.6071798,101.075414,104.6327365,110.9680303,105.558727,195.2613617,-0.033859257,-0.318192338
OST4,1150.722924,1156.583233,1154.665548,1153.990568,845.2023448,945.0493414,885.1118584,891.7878482,261.2989822,291.4046361,276.3518091,318.7378791,298.8040572,326.5316877,314.691208,713.724215,-0.371858986,0.187430815
OSTC,262.2634206,275.0570522,287.5452781,274.9552503,231.1704876,260.3532415,252.5351858,248.0196383,40.93213668,43.39736663,42.16475166,52.19855481,45.48561936,45.01531409,47.56649609,179.035573,-0.148742476,0.173908294
OTOA,0,0,0,0,0,0,0,0,0,0.016594127,0.008297063,0,0,0,0,0,0,-13.01855896
OVGP1,0.524934861,0.431770768,0.618382998,0.525029542,0.563321066,0.407512753,0.861516608,0.610783476,1.655386419,1.266945739,1.461166079,0.863536668,1.250928486,1.724691985,1.279719046,0.40451135,0.218262043,-0.191292916
PAPSS1,78.92656314,77.48382349,82.36100881,79.59046515,63.66465435,58.45003761,65.30632766,62.47367321,43.28089671,45.38792338,44.33441005,37.70162438,38.33769196,36.31622125,37.45184586,64.96596507,-0.349347246,-0.243390046
PAPSS2,9.948012433,9.539745574,9.966908068,9.818222025,7.880113936,7.458413796,7.455505223,7.598010985,11.44823569,11.12084483,11.28454026,21.29874904,21.72139283,23.15345133,22.0578644,7.629541783,-0.369839951,0.966945413
PDIA3,829.8886409,790.4502083,852.3027283,824.2138592,599.0941297,583.543407,625.6238109,602.7537825,306.7374718,296.9034932,301.8204825,293.1736755,305.5337193,300.199114,299.635503,586.978941,-0.451449923,-0.010482141
PECAM1,1.141261913,1.204002323,1.190323331,1.178529189,1.304590314,1.498024138,1.676620799,1.493078417,0,0,0,0,0,0.016782349,0.005594116,1.311526001,0.34130219,12.4499524
PFKFB2,1.887821051,2.158357824,2.037890275,2.02802305,1.063581331,0.820700391,1.428848571,1.104376764,13.4489539,13.64089619,13.54492505,15.66861003,15.97041658,16.84344307,16.16082323,2.118105055,-0.876841016,0.254748263
PFKFB3,33.90966606,30.01504968,30.0228835,31.31586641,46.62277652,40.49288613,48.59720213,45.23762159,56.59180534,56.36463573,56.47822054,59.65524728,56.77269087,59.80399077,58.74397631,44.05559979,0.530629272,0.056746288
PFKL,77.38001256,74.13043587,70.82834511,74.11293118,67.85930694,67.72586092,66.23958553,67.2749178,61.23956944,62.45918132,61.84937538,71.77077116,73.02936198,74.95415529,73.25142948,60.35311161,-0.13965656,0.244097884
PFKM,38.87901673,38.05874817,36.9151097,37.9509582,49.2273852,45.72711721,47.62345612,47.52598618,24.75785465,25.86169936,25.309777,32.15510865,33.39053873,30.94323201,32.16295979,46.31421697,0.324580244,0.345705368
PFKP,244.6467821,244.8060539,240.0360623,243.1629661,366.4824485,349.6805003,349.1367312,355.0998933,108.3459581,108.3772849,108.3616215,179.5417289,181.5266157,187.6474509,182.9052652,257.5768014,0.546301403,0.755242714
PGAP1,5.611661617,5.099624257,5.111453923,5.274246599,5.113454168,2.996648143,5.341794537,4.483965616,4.23814585,4.528640047,4.383392949,3.808232468,4.098080203,4.275508863,4.060607178,6.151679032,-0.234189763,-0.110352521
PGAP2,15.63021465,15.11755612,15.19032685,15.31269921,16.44536965,15.98531613,15.99878038,16.14315539,47.16875492,45.09202243,46.13038867,49.42733294,52.89810605,50.72879732,51.01807877,17.57639797,0.076193982,0.14529112
PGAP3,10.70325074,10.8751159,10.65889792,10.74575486,10.59211342,9.377100323,9.537733197,9.835648981,17.30256638,18.78513943,18.04385291,18.68278609,15.96210335,17.85166671,17.49885205,12.45264323,-0.127674665,-0.044247145
PGGHG,25.69121313,23.38925236,20.49394573,23.1914704,13.43639887,12.61754689,14.17129305,13.40841294,8.764125725,7.990318097,8.377221911,5.089524489,5.465264201,6.139378845,5.564722512,30.59866895,-0.790455763,-0.590162055
PGM2,34.04109848,36.0360899,34.63550363,34.90423067,31.23207727,28.08514177,33.2246764,30.84729848,24.89163138,27.01652859,25.95407998,28.44990347,26.95760215,27.91309677,27.77353413,26.18378819,-0.17825776,0.097749417
PGM3,55.71640928,54.63526979,58.76595909,56.37254606,45.98364522,37.39697275,49.16247166,44.18102988,10.97213685,9.993279486,10.48270817,13.45989728,12.52891348,13.54512186,13.17797754,34.06058366,-0.351565672,0.330117465
PGM5,4.562374875,5.458409139,4.819338819,4.946707611,4.016251251,3.067790439,3.871488113,3.651843267,0.034680581,0.033688803,0.034184692,0.022961928,0,0,0.007653976,4.138980184,-0.437843676,-2.15892287
PIGA,5.146762859,4.383624276,5.524847562,5.018411566,9.579677553,6.39908703,8.870172815,8.282979132,6.539289414,5.679454731,6.109372072,7.148639289,6.555752614,7.663296803,7.122562902,4.796822431,0.722918848,0.221372318
PIGB,8.349343722,7.320710449,8.610192973,8.093415715,9.352174613,9.494046246,8.420556648,9.088925836,10.46141794,9.941927868,10.2016729,11.37519365,10.1334755,11.03753507,10.84873474,10.19634002,0.167361081,0.088721037
PIGC,11.42111864,10.9093097,11.40655453,11.24566096,13.73396975,12.72431164,13.46950301,13.30926147,11.75556212,12.97548284,12.36552248,10.312503,10.88668611,11.43891644,10.87936852,10.01615006,0.243062041,-0.184728364
PIGF,5.761885452,6.711330528,6.406607318,6.293274433,6.971692299,6.420995487,6.585462026,6.659383271,5.458067215,5.352235903,5.405151559,6.713739392,6.481367085,6.827223365,6.674109947,7.801413381,0.081577706,0.304240331
PIGG,13.58727449,13.96616659,13.2850876,13.6128429,16.60728801,14.02888262,15.70142682,15.44586582,11.8900057,11.26295395,11.57647983,11.31551599,11.25605457,11.90393647,11.49183568,15.00147886,0.182252341,-0.010587355
PIGH,14.52838586,14.72013513,14.85160601,14.70004233,18.04456032,18.42162679,19.10054729,18.5222448,9.055795748,9.998339923,9.527067836,9.885791478,10.38641539,9.514797309,9.929001391,13.18013158,0.333438626,0.059616359
PIGK,61.0360865,57.92939205,61.51352204,60.15966686,60.32838579,52.45500668,60.5493187,57.77757039,8.198425236,9.665673981,8.932049608,12.43372795,11.31647653,11.83336417,11.86118955,61.40251905,-0.058287039,0.409185495
PIGL,2.186802643,1.875781426,2.060875243,2.041153104,2.933392522,2.584184018,2.8289398,2.782172113,4.722783766,5.156114565,4.939449165,6.004838616,5.08711111,6.339544541,5.810498089,2.729919882,0.446827083,0.234311631
PIGM,13.72859192,13.15909329,13.24378973,13.37715831,11.32451206,10.45243097,11.03326291,10.93673532,8.799245358,10.41351116,9.606378258,9.762417596,9.949323889,11.09938158,10.27037435,12.89309101,-0.290589507,0.096424237
PIGN,5.571520915,6.140820241,6.151111148,5.954484101,7.229084454,5.474260122,7.071617379,6.591653985,7.779130127,7.675150813,7.72714047,8.641067922,7.523648524,8.990216769,8.384977738,6.218371649,0.146663972,0.117872314
PIGO,22.27020779,23.25958703,24.12141305,23.21706929,23.97037019,20.91170837,21.69052398,22.19086751,14.1290439,14.17612607,14.15258499,13.83707008,14.42357587,13.72767736,13.99610777,20.39599086,-0.0652198,-0.016039907
PIGP,6.414274105,7.054497997,6.611617084,6.693463062,6.867026354,7.335080958,7.240849734,7.147652349,4.306927236,4.43636428,4.371645758,5.122130053,5.17230581,5.177014658,5.157150174,7.339305269,0.094716627,0.238397505
PIGQ,14.12584075,14.24307411,14.42350747,14.26414078,15.13920021,15.94068257,13.84170743,14.97386341,24.66551912,25.13125069,24.8983849,23.06184632,24.76293367,24.92587962,24.25021987,16.00136153,0.070053647,-0.038054332
PIGS,41.8424789,41.02475155,43.91881062,42.26201369,40.16456868,34.28737918,38.65750148,37.70314978,42.43572658,45.7954515,44.11558904,42.75691972,44.64800348,46.67278526,44.69256949,41.91660066,-0.164676452,0.018746443
PIGT,43.36412964,43.79811615,45.69878936,44.28701172,46.68219053,43.4908622,41.63245064,43.93516779,26.74886254,27.85353278,27.30119766,26.63921975,28.15679004,28.44588766,27.74729915,52.79006795,-0.01150745,0.023383108
PIGU,35.36896598,37.93052042,35.79694585,36.36547742,40.22731964,44.25827861,41.69581137,42.06046987,27.37233785,30.05776073,28.71504929,32.84231437,31.82586247,33.11918686,32.5957879,37.23583059,0.209895445,0.182878504
PIGV,14.96977901,14.32613002,13.18486235,14.16025713,15.6063421,15.63732119,15.50144002,15.5817011,27.79460928,27.11071099,27.45266014,27.37723138,26.04281563,29.76215591,27.72740097,19.34298643,0.138005273,0.01436644
PIGW,0,0,0,0,0,0.04152615,0,0.01384205,0,0,0,0,0,0,0,0,13.75687421,0
PIGX,13.5521476,15.06440469,14.0867561,14.23443613,16.22166065,17.07136649,15.56620606,16.28641107,16.56677168,15.58658033,16.07667601,22.51292596,24.28143218,23.31321163,23.36918992,15.04087112,0.194283364,0.539638549
PIGY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PIGZ,8.692825079,7.002112818,8.808591903,8.167843267,8.049846636,6.696625095,7.170898281,7.305790004,7.980389479,9.660996196,8.820692838,11.57655896,11.19094118,11.23305694,11.33351903,10.93032249,-0.160914876,0.361631963
PKD1,38.96350493,37.27726032,36.55203137,37.59759887,50.75827693,29.54713496,42.22347194,40.84296127,23.6247892,20.76900738,22.19689829,20.19647299,17.54203709,21.76795438,19.83548815,53.31982591,0.119446939,-0.162274183
PKD1L2,0.051644876,0.059470707,0.038715487,0.04994369,0.087288771,0.024946438,0.05584118,0.056025463,0.656385406,0.503379812,0.579882609,0.109791455,0.287164728,0.300435292,0.232463825,0.100288949,0.165777114,-1.318750926
PKD1L3,0.07405313,0.030455185,0.027756897,0.044088404,0.034767387,0.044713096,0.025021929,0.034834137,0.024768032,0.024059728,0.02441388,0,0.02941164,0,0.00980388,0.079890797,-0.339888726,-1.316188824
PKD2,44.9566076,44.0623606,47.45526629,45.4914115,57.92860138,45.30456853,55.05949821,52.76422271,6.768686876,6.302104052,6.535395464,9.645371368,7.370215639,9.73409506,8.916560689,60.17243922,0.213965824,0.448212742
PLA2R1,0.338446965,0.299001026,0.338288193,0.325245395,0.258945382,0.24976531,0.262600719,0.257103804,4.863320889,4.284398866,4.573859878,3.386544254,3.096656697,3.866490568,3.449897173,0.392173451,-0.339176499,-0.406858704
PLAUR,38.48294623,39.11341626,39.50098457,39.03244902,54.91208129,55.96437354,53.88025766,54.91890416,6.269435177,6.398862068,6.334148623,7.115961836,7.204696934,8.034309477,7.451656082,38.39468901,0.492628843,0.234410338
PLEKHA8,5.605626741,5.687082029,6.1906931,5.827800623,6.309677194,5.050302289,7.205922442,6.188633975,4.601427545,4.699649981,4.650538763,7.126993567,6.629987734,6.483200507,6.746727269,4.578566099,0.086669461,0.536789885
PLET1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PLOD1,440.7262315,437.1516245,456.5778243,444.8185601,421.7178746,378.0151785,405.8190176,401.8506902,53.27454225,54.99574953,54.13514589,60.09702034,65.93573285,63.83435162,63.28903494,335.8731954,-0.146557426,0.225390033
PLOD2,122.786807,122.0139563,132.3799437,125.7269023,160.2592901,124.3493654,162.2624728,148.9570428,9.380634571,9.226890064,9.303762318,9.121207053,8.899482914,8.906885962,8.975858643,90.88207194,0.244602952,-0.05176428
PLOD3,129.0921762,131.1699733,130.1088594,130.1236696,152.5793128,146.7089504,140.6181657,146.6354763,39.21425845,38.97511794,39.0946882,53.22025109,59.58976637,57.67910123,56.82970623,116.6003861,0.17235077,0.539672645
PLPP1,37.33528524,40.84076618,40.87298017,39.68301053,43.1267194,41.33835505,38.26526866,40.91011437,17.11810094,14.95330015,16.03570054,13.95586361,15.32145105,17.1164558,15.46459015,43.98695752,0.04393609,-0.052318779
PLPP2,0,0.022430445,0.040886274,0.021105573,0.05121282,0.016465745,0.018428815,0.02870246,18.75258961,19.72252514,19.23755737,23.3585883,23.45980139,22.79994428,23.20611132,0.029420049,0.443532302,0.270579147
PLPP3,27.42212217,28.36637796,28.31015986,28.03288666,26.8090101,23.90159859,26.23437047,25.64832639,3.580976678,3.336587279,3.458781978,3.548369409,3.210959858,3.497999011,3.419109426,47.18483332,-0.128255618,-0.016643477
PMM1,28.29561809,27.60451532,29.04903415,28.31638918,28.34755034,35.17598261,31.43433719,31.65262338,13.25190594,14.34975314,13.80082954,16.27310318,15.13464995,15.24546944,15.55107419,28.68725726,0.160687761,0.172259239
PMM2,13.52166089,11.63964918,13.49644149,12.88591718,12.95671611,11.72199283,13.40878197,12.6958303,6.383708342,6.888348989,6.636028665,8.743229482,8.740635374,8.226746929,8.570203928,7.470364292,-0.021440476,0.369009366
POFUT1,129.0530335,126.723415,126.4099477,127.3954654,109.1116022,89.3714277,112.6790254,103.7206851,34.54680247,35.07717434,34.81198841,45.08332697,44.3313738,44.13423986,44.51631354,104.4844257,-0.296610283,0.354749896
POFUT2,54.80797628,52.83285761,54.774059,54.13829763,47.54780075,45.28713519,50.66414275,47.83302623,11.51056892,10.41320801,10.96188846,11.95526777,12.12959206,13.46124742,12.51536909,42.76101769,-0.178642451,0.191204461
POGLUT1,10.63272314,11.28903389,12.52554498,11.482434,12.2762043,10.59629495,11.12639534,11.33296487,5.352522817,5.640085776,5.496304297,5.838412401,5.300286655,6.128160883,5.75561998,11.03197126,-0.01890315,0.066509448
POMGNT1,45.09706607,45.72803338,45.42515538,45.41675161,58.32708848,54.57151117,54.96984696,55.95614887,10.63725831,10.29269586,10.46497709,21.48635575,21.04439843,22.60576436,21.71217284,50.59550698,0.301072145,1.052934887
POMGNT2,35.13794672,32.81862421,36.78017671,34.91224922,26.15130428,26.40045198,26.67117214,26.4076428,0.386113937,0.32818804,0.357150989,0.31955637,0.573130118,0.341641572,0.411442687,24.36380354,-0.402777763,0.204156831
POMK,8.717418526,10.20709514,9.99470094,9.639738201,11.94123615,3.096209186,11.92078281,8.98607605,7.820812883,6.930739928,7.375776406,7.449255664,7.168981436,7.214854271,7.277697124,5.974699454,-0.101302683,-0.019312907
POMT1,22.05180044,21.58303821,20.90766843,21.51416903,22.16617793,22.05087827,21.84946414,22.02217345,25.74530982,26.16363989,25.95447486,27.37463026,26.8671912,29.66146141,27.96776096,19.34020306,0.033669741,0.107781458
POMT2,15.92635104,15.90009906,15.38536652,15.73727221,17.77213797,15.79487433,16.63808253,16.73503161,11.82441139,10.96131939,11.39286539,12.26728626,12.83426628,12.95897161,12.68684138,15.27274478,0.088685775,0.155202275
PPP1R3A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PPP1R3B,27.2287758,25.46651952,26.33323109,26.34284214,23.81493205,16.9839939,24.09889861,21.63260819,3.098838423,3.335063229,3.216950826,2.125536719,1.667832457,1.893697467,1.895688881,20.49435467,-0.284203377,-0.762971361
PPP1R3C,68.64144269,68.75468055,73.12601681,70.17404669,48.41157587,44.39277017,52.15930107,48.3212157,1.989695295,2.031912687,2.010803991,2.16184189,1.817485524,2.269978912,2.083102109,38.34273983,-0.538280799,0.050961076
PPP1R3D,9.333387279,10.68662388,11.36972949,10.46324688,11.25365737,9.990162031,10.67948328,10.6411009,30.08157311,29.84157925,29.96157618,30.29816942,29.10787348,28.51799578,29.30801289,10.01193451,0.024316805,-0.031818365
PPP1R3E,5.725069139,5.36540441,4.369820054,5.153431201,4.398343975,4.022437821,4.220623901,4.213801899,9.167944168,8.702847794,8.935395981,8.759346526,10.03238032,11.38318471,10.05830385,4.978537299,-0.290410758,0.170783453
PPP1R3F,5.351097307,5.767349472,5.67134657,5.596597783,5.977541173,6.545518289,7.51292856,6.678662674,9.843592233,8.033354741,8.938473487,9.479881318,8.721026951,9.735644476,9.312184248,5.27526228,0.255009139,0.059091128
PPP1R3G,3.805300168,4.517446758,4.823013906,4.381920277,2.873230178,3.197733551,3.499439378,3.190134369,0.209935191,0.101965785,0.155950488,0.76448668,0.560912997,0.743019942,0.689473206,2.497022929,-0.457945922,2.144399258
PRG2,0,0,0,0,0,0,0,0,0,0,0,0.092772187,0,0.070845617,0.054539268,0,0,15.73503417
PRG3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRKAA2,5.165467102,5.21356048,5.507589643,5.295539075,7.033895187,5.007630128,6.911934667,6.317819994,0,0,0,0.01822913,0,0,0.006076377,4.995416789,0.254649234,12.56923297
PRKAB2,24.53860337,25.0264482,25.71644437,25.09383198,31.08599867,21.39429511,29.4963721,27.32555529,34.29123136,33.17313033,33.73218084,29.32488041,28.98589825,33.24517534,30.51865133,25.90246203,0.122918013,-0.144434381
